url,precio_uf,banos,dormitorios,superficie_total,superficie_construida,superficie_util,estacionamiento,latitud,longitud,informacion_adicional
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/casas-las-madreselvas-0870/3610379,5223,3,4,200,166,34.00,No,-33.552007,-70.619048,"Informacion adicional Oportunidad unica de adquirir un precioso y remodelado inmueble, regularizado en su totalidad con edicion de 3 anos a remodelacion, cercano a 2 minutos Supermercado Santa Isabel y centros comerciales, conectividad con locomocion colectiva a metro linea 4A y futura linea 9 de metro. cercana tambien a colegios y liceos, jardines infantiles, ferreterias, hospitales, servicios de salud y ferias libres, propiedad cuenta con: 3 Dormitorios 2 Banos y 1 Bano de servicio 1 Taller oficina Cocina americana amoblada Living ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casa-condominio-hacienda-penon-sin-comision/3829173,5223,2,3,283,94,189.00,No,-33.584273,-70.510405,"Informacion adicional Linda casa familiar, que se encuentra ubicada al interior del condominio El Roble, Hacienda el Penon. VENDEMOS SIN PAGO DE COMISION!!! Constructora Aconcagua , tipo de casa modelo Arrayan Cuenta con Estacionamiento para 2 Autos Amplio living comedor, con salida a terraza y jardin con vista a los cerros . 3 dormitorios ( 1 es Siute) , todos con ventanas correderas. Total 2 banos Salita , home office o 4to dormitorio .con bow window ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/buin/casas-camino-longitudinal-ruta-5-sur-3020/3695201,5210,3,3,170,78,92.00,Si,-33.768104,-70.739027,"Informacion adicional Hermosa casa tipo mediterranea cuenta con 3 Dormitorios, 3 Banos, Quincho equipado, una hermosa piscina y un patio delantero techado. Son 2 pisos, en un condominio con seguridad 24 hrs y espacios comunes verdes. El primer piso cuenta con gran dormitorio principal en suite, aire acondicionado y salida al patio con piscina, bano de visita, living comedor con piso con vinyl click, cocina, con cubierta de marmol equipada con horno electrico, encimera, campana y microonda. amplio patio de servicio techado siguiendo la linea de la casa y con piso ceramico, puede ser habilitado como sala de estar, frente a la casa hay espacio para estacionar 2 vehiculos perfectamente. El segundo piso tiene dos dormitorios con piso flotante y 1 bano completo. Ventanas termo panel. Gran seguridad en condominio con acceso controlado las 24 hrs, cableado subterraneo, plaza con juegos para ninos, estacionamientos visitas frente a la propiedad, una excelente conectividad a traves de la Ruta 5, Acceso sur, Metro tren y colectivos. Accesos directo a carreteras , colegios y comercio. Gastos Comunes no superan los $40.000 mensual. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penaflor/casas-alcalde-julio-arangua-nunez-sur-305/3747925,5250,3,3,222,137,85.00,Si,-33.59872,-70.85126047,"Informacion adicional Casa en valles de Penaflor modelo lingue , es una de las cuatro casas con mas patio en todo el proyecto, cuenta con ampliacion de logia de 20 mts2 y amplia terraza con vigas a la vista y quincho"
https://www.toctoc.com/propiedades/compraparticularsr/casa/cerrillos/casas-avenida-aeropuerto-7900/3673497,5205,4,4,140,120,20.00,No,-33.513012,-70.708427,"Informacion adicional Gran oportunidad, casa esquina comercial. Sector residencial comuna de Cerrillos. Cuenta con 3 pisos, 4 habitaciones, 1 oficina, 2 banos completos y 2 medios banos. Amplio living comedor, cocina grande, cuenta con quincho y patio techado con revestimiento en piedra. 2 estacionamientos techados. Cuenta con local comercial para cualquier rubro con conexion a gas independiente con dos galones de 45 kilos. Alto trafico. Si quieres emprender este es tu oportunidad. NO TE LA PIERDAS A 2 cuadras de Supermercados y 3 cuadras de Mall Plaza Oeste a pasos del parque San Luis Excelente conectividad. A 10 minutos de la Alameda, Estacion Central. A 20 minutos de Aeropuerto Internacional Arturo Merino Benitez. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/casas-puente-nuevo-422/3561920,5300,2,3,162,79,83.00,Si,-33.383659,-70.722763,Informacion adicional Acogedora casa en micro barrio seguro
https://www.toctoc.com/propiedades/compraparticularsr/casa/melipilla/casas-errazuriz-259/3369743,5320,2,5,5270,300,4970.00,No,-33.74620006,-71.19721565,"Informacion adicional Excelente oportunidad, hermosa parcela con gran casa en la zona urbana de Melipilla, al mejor precio de mercado, sin comision por corretaje. Gran oportunidad de adquirir hermosa casa con todas las comodidades, tranquilidad y seguridad que necesita su familia. La propiedad esta ubicada a 12 min del centro de Melipilla, terreno urbano, (centros comerciales, cines, hospital, supermercados). A pasos de locomocion, negocios, posta rural, colegio y jardin infantil. Terreno con gran plusvalia debido a proyecto de metrotren Santiago - Melipilla. Mas de 300 mtrs2 construidos. La casa principal es de 160 mtrs2 con living, comedor, cocina americana, oficina, 4 dormitorios (principal con walk in closet), dos banos. Calefaccion con dos estufas a lena. Tambien cuenta con sistema de vigilancia. El sector cuenta con internet de alta velocidad por fibra optica. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/cerrillos/casas-piloto-jacques-lagas-8300/3802078,5250,3,3,120,100,20.00,Si,-33.51712734,-70.70585477,"Informacion adicional Casa de dos pisos aislada en condominio consolidado con acceso controlado y vigilancia las 24 horas, con excelente ubicacion frente a mall plaza oeste (15 minutos caminando, 5 minutos en auto) con todos los servicios que este incluye (cine, tiendas, aereas infantiles, terrazas y bares), a pasos de supermercado Lider y gimnasio Smartfit en las intersecciones de Americo Vespucio sur y General Velasquez. La casa cuenta con quincho techado y cerrado, equipado con parrilla regulable y horno de barro, ademas de cobertizo techado para el auto y espacio adicional en frente para estacionar un segundo vehiculo. Amplia logia en el primer piso y balcon en el segundo piso para aprovechar el atardecer. La casa tiene piso vinilico recien instalado en el dormitorio principal y una mesa para comedor diario en la cocina, en el patio, tiene plantado un limon y 4 parras se uva blanca dispuestas de tal formar que entregan una rica sombra que realza el estar en el patio. Solo reales interesados, visita previa presentacion de documentos. La casa esta con arrendatarios en estos momentos. Favor abstenerse de contacto a corredoras y agencias de servicio similares. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-cabernet-5215/3826480,5310,4,5,228,139,89.00,Si,-33.552791,-70.533361,"Informacion adicional Amplia casa de tres pisos que cuenta con 5 dormitorios, 4 banos, 139 mts. construidos y 228 mts. de terreno, construccion y terminaciones de muy buena calidad, ubicada en la comuna de Puente Alto Cordillera (limite con la comuna de La Florida). Una oportunidad unica para familias que buscan desarrollar su vida en un entorno privilegiado rodeado de naturaleza en un sector precordillerano, con vistas panoramicas hacia la ciudad y montana, el condominio cuenta con 6 plazas, juegos infantiles y multicancha, pensadas en el bienestar de la familia. Tambien tiene muy buenos estandares de seguridad, posee una unica entrada y accesos controlados las 24 horas, ademas de camaras en cada calle del recinto. Barrio consolidado, cercano a comercio, locomocion, farmacias, colegios, restaurantes, supermercados, bencineras, strip center, gimnasio, etc. A 5 minutos de Mall Plaza Tobalaba y con expeditas salidas a las principales arterias de la comuna. CARACTERISTICAS ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-kuchiro-1433/3804861,5274,2,3,163,91,72.00,Si,-33.521081,-70.587383,Informacion adicional Casa de 2 pisos en Villa Tokio – La Florida ¡Tu nuevo hogar te espera! Acogedora y bien distribuida casa de dos pisos que cuenta con: 3 dormitorios 2 banos Amplia cocina independiente Living comedor Patio con terraza ... Leer mas
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-granja/casas-vicuna-mackenna-0314/3601343,5333,1,4,132,102,30.00,Si,-33.54739,-70.631451,"Informacion adicional Se vende Hermosa casa esquina cuenta con 4 amplios dormitorios 1 bano y living y comedor y cocina americana. Ademas de estacionamiento con porton electrico. Ademas de manera independiente posee para arriendo casa interior con acceso privado ideas para arriendo, en cuanto a la construccion es de material solido y posee 2 dormitorios cocina americana living comedor y 1 bano(36 Metros Cuadrados)."
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-atenas-1628/3785779,5350,3,4,136,110,26.00,Si,-33.597332,-70.592091,"Informacion adicional ¿Buscas el equilibrio perfecto entre comodidad, seguridad y estilo? Esta esplendida Casa Modelo Praga, esta disenada para brindarte un entorno familiar y residencial inigualable, con todas las comodidades al alcance de tu mano. Disfrute de la comodidad y seguridad que ofrece un condominio con acceso controlado 24/7, a tan solo pasos de la estacion de metro Protectora de la Infancia. La zona cuenta con parque, colegios, supermercados, farmacias y bancos, asegurando todas las facilidades a su alcance. Ademas, los gastos comunes son de solo $27.000. Distribucion de la Casa: Segundo Piso: Tres amplias habitaciones, cada una con su propio closet, bano y sala de estar, ideales para el descanso y la privacidad de cada integrante de la familia. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-los-jardines-01751/3819337,5350,2,3,140,105,35.00,No,-33.573957,-70.562687,"Informacion adicional Hermosa y acogedora casa solida de dos pisos, ubicada calle principal, barrio 100% residencial, a pocas cuadras de mall Plaza Tobalaba, centros comerciales, colegios y servicios, remodelada por completo, sala de estar con vigas a la vista, ante jardin amplio, estacionamiento, patio trasero, dormitorio principal con walking closet, dormitorios en segundo piso, todos con aire acondicionado, alarma, CCTV, cocina amoblada con cubierta de marmol, todo construido con materiales de primera calidad, oportunidad unica, valor incluye gastos por corretaje de propiedades."
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/casas-valle-hermoso-923/3553421,5350,1,3,496,75,421.00,Si,-33.469122,-70.531585,"Informacion adicional Amplio terreno de 496m2 que consta de casa principal de 1 piso con living comedor, cocina, 3 dormitorios, bano. Otros: La propiedad cuenta con otros servicios, como porton de corredera, bodega, cobertizo, reja de fierro, lavadero exterior, piscina, arboles frutales, ante jardin, estacionamiento para 5 vehiculos, pisos de ceramicas, camaras de seguridad. Ubicada en barrio tranquilo, a pasos de colegios, jardines infantiles, liceos, Hospital militar, universidad, locomocion a 3 minutos, supermercados (lider, Unimarc), municipalidad, Estacion De Metro Fernando Castillo Velasco. Ademas, terreno cuenta con una segunda casa que se vende por separado, si el cliente asi lo desea. es totalmente independiente, que cuenta con living, comedor, cocina, 2 dormitorios, bano. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/el-bosque/casas-cacique-pelantaro-10580/3640571,5350,4,7,140,140,0.00,No,-33.552776,-70.690384,"Informacion adicional 7D + 3B / / Quincho interior / Estacionamiento Casa estilo meditarrenea Primer piso con amplio hall de entrada piso porcelanato. Living, comedor y cocina americana inetrgada Cocina equipada campana y horno electrico, cubierta marmol, aire acondicionado y bano de visita. Patio para un establecimiento y quincho integrado Segundo piso 5 dormitorios + 2 banos+ gym + 2 aire acondicionado + walking closet Primer dormitorio es matrimonial con aire acondicionado y walking closet integrado mas bano, Por el pasillo cuenta con 4 dormitorios 1 de ellos con gimnasio completo y aire acondicionado mas el segundo bano extra en el pasillo y otro dormitorio tambien cuenta con aire acondicionado y un estudio con camaras de seguridad ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/lampa/casas-rio-maule-2750/3650161,5350,3,3,161,107,54.00,Si,-33.321571,-70.751701,"Informacion adicional Hermosa casa 100% remodelada. (Vende su dueno) Ubicada en condominio LOS RIOS, Valle Grande, Lampa. Gastos comunes $60.000. Espacios comunes con excelente mantencion de jardines, parque central para ninos, estacionamientos de visitas, seguridad 24/7 y conserjeria. Primer piso: Amplio Living comedor, piso de porcelanato en toda la planta, muros de concreto, cortinas a medida, foco direccional y lampara de comedor incluida. Bano de Visita con vanitorio a medida, luz natural. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penalolen/casas-frutillar-9091/3740447,5350,2,3,210,70,140.00,No,-33.478874,-70.535789,"Informacion adicional Casa en sector Vista Hermosa, Penalolen, 1 piso, 210 mt2 de terreno, 70 mt2 de construccion Antejardin, recepcion, comedor, living con salamandra, cocina amoblada 3 dormitorios, el principal es con bano en suite, terraza y amplio patio con quincho. La casa cuenta con aire acondicionado. El inmueble se encuentra emplazado en un area residencial, cercana a colegios, servicios, bancos, comercio, pequenos almacenes, areas verdes, ademas posee una excelente accesibilidad y conexion, a pasos de Av. Grecia. Zona precordillerana de hermosas vistas hacia la ciudad. Se aceptan ofertas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/penaflor/casas-paseo-la-unidad-138/3750883,5350,1,3,378,103,275.00,Si,-33.607502,-70.904609,"Informacion adicional Gran oportunidad en Penaflor! Se vende casa solida con amplio terreno de 378 m², ideal para familias o inversion. Caracteristicas de la propiedad: Casa principal: 3 dormitorios, 1 bano Cocina independiente Galeria posterior Ante jardin y entrada para 2 vehiculos ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-reina/casas-fidias-769/3343880,5400,2,3,110,100,10.00,No,-33.461982,-70.561748,"Informacion adicional Casa de 2 pisos pareada por 1 lado, en condominio cerrado, porton electrico. 2da de 4 casas del condominio, casa B. Cercano a colegios, servicios, supermercados y lineas 3 y 4 del metro. Casa pintada en su totalidad. Piso flotante recien cambiado, cortinas roller en todas las ventanas. Cocina remodelada, totalmente equipada. Loggia - terraza - patio interior. Distribucion: ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/huechuraba/casas-alberto-undurraga-1910/3724454,5390,3,3,130,89,41.00,No,-33.356912,-70.674761,"Informacion adicional Descubre esta hermosa casa de 89 m² construidos en un terreno total de 130 m², ubicada en un acogedor y seguro condominio en Huechuraba. Perfecta para quienes buscan comodidad y seguridad en un entorno familiar. Distribucion pensada para tu confort: 3 habitaciones, incluida una amplia suite principal con bano privado y walk-in closet. 3 banos en total. Amplio living-comedor, luminoso y con ventanales que se abren al patio trasero. Moderna cocina cerrada, completamente amoblada, con un practico family room. Quincho amplio y elegante, ideal para compartir con familia y amigos. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/nunoa/casas-san-pedro-0000/3780665,5400,2,4,145,110,35.00,Si,-33.472193,-70.59595,"Informacion adicional VENDE CASA NUNOA Ubicacion: • Calle San Pedro con Rodrigo de Araya aprox, NUNOA Precio: • UF 5.400 + 2% Corretaje Visitas con credito hipotecario APROBADO o pago al contado. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-cisterna/casas-los-jacintos-9058/3771981,5438,2,4,286.29,185.38,100.91,Si,-33.538471,-70.673179,"Informacion adicional Ubicada en un tranquilo sector residencial de La Cisterna, esta espaciosa casa de 100,91 m² construidos sobre un terreno de 185,38 m² es ideal para familias que buscan comodidad y conectividad. Cuenta con 4 dormitorios amplios, perfectos para el descanso y la privacidad, ademas de 2 banos completos, brindando funcionalidad para el dia a dia. Su distribucion permite aprovechar al maximo cada espacio, con un luminoso living-comedor, cocina independiente y areas bien ventiladas. En el exterior, dispone de antejardin, ofreciendo un ambiente ideal para reuniones familiares o momentos de relajacion. Ubicada en un sector con excelente conectividad, cercana a colegios, comercio y transporte publico. ?? ¡No pierdas la oportunidad de conocer esta gran propiedad! Contactanos para mas informacion. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/casas-sanchez-fontecilla-3855/3527917,5500,2,3,279,95,184.00,Si,-33.568684,-70.551308,Informacion adicional Vendo casa sin corredor de Propiedades 5.500 UF Casa de 1 piso ampliada Living / Comedor 3 dormitorios 2 banos Cocina americana amoblada con logia y Bodega Patio con terraza y Quincho Ante jardin con pasto y plantas. ... Leer mas
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/vendemos-hermosa-casa-ubicada-camino-a-las-vizcachas/3656202,5448,2,3,181,109,72.00,Si,-33.592256,-70.545446,"Informacion adicional VENDEMOS -Hermosa Casa. Ubicada camino a las Vizcachas. Conjunto habitacional Portal del Valle. Puente Alto U.F 5.448. ¡Tu hogar ideal te espera en Puente Alto! ???? La union perfecta entre la naturaleza y la ciudad. Portal del Valle te ofrece un estilo de vida unico en la zona oriente de Puente Alto, en uno de los sectores mas comodos de la comuna. Con una impresionante vista a la Cordillera de Los Andes, este micro barrio cerrado te garantiza seguridad y confort. Acceso controlado, camaras de seguridad, y citofono para tu tranquilidad. Ubicacion Privilegiada: - A minutos de las Vizcachas - Rodeado de areas verdes, plazas y juegos infantiles ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/huechuraba/casas-alberto-undurraga-1910/3862051,5400,3,3,130,90,40.00,No,-33.355659,-70.683888,"Informacion adicional ¡Descubre esta increible casa en Condominio 24/7 en Huechuraba! Ubicada en el sector de Alberto Undurraga, esta propiedad cuenta con 90 m2 de construccion y 130 m2 de superficie. Con 3 banos y 3 habitaciones, es ideal para familias. Ademas, dispone de su comodo quincho completo ,2 estacionamientos. Sus areas comunes ofrecen sala de eventos, jardines para ninos y su amplia piscina. Huechuraba es una comuna tranquila y segura, con excelentes servicios y conectividad. Disfruta de areas verdes, comercios y colegios cercanos. Los gastos comunes son aproximadamente $90,000 pesos, lo que garantiza un mantenimiento adecuado. ¡No pierdas la oportunidad de vivir en este acogedor hogar en uno de los mejores barrios de Huechuraba! 956289401 watsap"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-subteniente-perez-canto-6853/3567779,5500,2,4,260,180,80.00,No,-33.519689,-70.609332,Informacion adicional Casa muy amplia. No dejes de verla no.necedita ampliacion
https://www.toctoc.com/propiedades/compraparticularsr/casa/macul/gran-oportunidad-terreno-comercial/3778530,5500,1,3,400,75,325.00,Si,-33.507762,-70.612031,"Informacion adicional ¡Gran oportunidad en Macul! Presentamos una casa con un terreno comercial de mas de 400 metros cuadrados, ideal para inversionistas y emprendedores. Esta propiedad, construida en 1965, ofrece un amplio espacio para remodelar y adaptar a tus necesidades. Ubicada a solo pasos de la estacion de metro Pedreros, goza de una excelente conectividad y visibilidad. Imagina las posibilidades: desde un proyecto residencial hasta un negocio prospero. No dejes pasar esta oportunidad unica de inversion en una zona en crecimiento. ¡Contactanos para mas informacion y agendar una visita! Estamos abiertos a recibir ofertas para esta propiedad, lo que brinda una gran oportunidad para negociar y adaptarnos a tus necesidades. Valoramos tu interes y estamos dispuestos a considerar propuestas que reflejen el potencial de este terreno comercial. Considerar pago de comision (2% + IVA)"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-cordillera-11430/3260071,5500,2,5,315,180,135.00,Si,-33.558716,-70.560661,Informacion adicional A pasos de proxima estacion de metro Diego Portales son 2 casas de 90 metros cada una BUSCO CORREDOR PARA ENCARGARLE SU VENTA
https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/espacios-amplios-y-gran-oportunidad-casa-de-270-m-dos-pisos/3722616,5500,2,4,510.00,270,240.00,No,-33.430687,-70.674225,"Informacion adicional Casa de 2 pisos ofrece espacios luminosos y bien distribuidos. En el primer piso, encontraras un acogedor living, dormitorio en suite, cocina y comedor. El segundo piso cuenta con 3 amplios dormitorios y un bano, todos llenos de luz natural. Disfruta de un amplio antejardin y un patio ideal para reuniones, equipado con quincho para asado y pergola. Ademas, cuenta con un departamento independiente con bano, perfecto como habitacion de servicio o bodega. La propiedad tiene una abundante vegetacion con arboles menores, creando un ambiente natural y relajado. Estacionamiento techado para 2 o 3 vehiculos. Espacio suficiente para remodelacion o construccion. Opcion para desarrollo residencial o mixto. Barrio conectado con Seguridad Ciudadana y cuenta con colaboracion de asociaciones vecinales. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-ongolmo-7567/3747456,5500,4,4,309.00,219,90.00,Si,-33.524097,-70.563164,"Informacion adicional Casa 81 Condominio muy seguro cercano a colegios, movilizacion 4 dormitorios dos en suite uno con jacuzzi 4 autos estacionamiento dos pisos terraza ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/pudahuel/hermosa-casa-condominio-privado-en-cdlv/3729888,5590,3,3,172,100,72.00,Si,-33.461781,-70.855873,"Informacion adicional Vende su dueno sin comision, estupenda propiedad en ciudad de los Valles. 3 dormitorios, 3 banos, cocina, comodo living, comedor, logia, sala de estar. Patio de buen tamano con terraza, cobertizo, condominio cerrado con guardia 24/7. Emplazada en un sector muy tranquilo , con muy buena conectividad. Areas verdes y servicios varios."
https://www.toctoc.com/propiedades/compraparticularsr/casa/quinta-normal/casa-de-tres-dormitorios-dos-pisos-excelente-ubicacion/3568105,5533,2,3,120,90,30.00,Si,-33.437706,-70.704124,"Informacion adicional ¡Oportunidad unica en Quinta Normal, Santiago! Casa de 3 dormitorios y 2 banos, con amplio living-comedor y cocina equipada. Disfruta de un jardin, patio y estacionamiento. Ubicacion privilegiada, cerca del metro Blanqueado y futuro metro Radal, supermercados, colegios y transporte. A solo 15 minutos del centro de Santiago. Ideal para familias. Excelente estado. ¡Contactanos!"
https://www.toctoc.com/propiedades/compraparticularsr/casa/padre-hurtado/casas-luis-pasteur-242/3492255,5605,3,4,380,120,260.00,Si,-33.56514,-70.804428,"Informacion adicional Se vende hermosa y amplia casa en comuna de Padre Hurtado. Construccion de albanileria de 120 metros cuadrados en un terreno de 380 m. Cuenta con cocina americana, muebles en madera estilo rustico y ladrillo vitrificado. Sala de estar. Tres dormitorios, dos banos. Piso ceramico y flotante. Ventanales termo panel con protecciones. Aire acondicionado certificado. Cuenta ademas con un departamento independiente con bano, para rentar o cuarto dormitorio. Bodega, conexiones a gas licuado agua caliente y fria y calefont. Antejardin, estacionamiento para 2 vehiculos y jardin posterior. Muy buen sector con entorno tranquilo y seguro. Cercano a colegios, farmacias y supermercados. A pasos de camino melipilla y 10 minutos de Autopista del sol. Cercano a futura estacion de metro tren ya proyectada y en construccion."
https://www.toctoc.com/propiedades/compraparticularsr/casa/puente-alto/se-vende-espectacular-casa-en-condominio-hacienda-el-penon-puente-alto/3785562,5580,3,4,241,97,144.00,No,-33.58624378,-70.51280025,"Informacion adicional Se Vende Hermosa Casa en Condominio ubicada en Hacienda El Penon, sector Las Vizcachas, Comuna de Puente Alto. Precio $219.000.000.- (Credito hipotecario o efectivo) ? Precio conversable Caracteristicas: Construido 93,73m² Terreno 241m² 4 dormitorios todos con closet empotrado. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/buin/pastor-jose-molina-201-lt-c-98-buin/2684668,5600,3,3,201,90,111.00,Si,-33.752591,-70.73741,"Informacion adicional ""Tu hogar en un oasis de serenidad: Propiedad con conectividad ideal"" Espaciosa casa de 3 dormitorios en un entorno tranquilo y seguro. Conexiones de transporte publico cercanas y facil acceso a las principales vias. Ideal para aquellos que valoran la calma y la buena comunicacion con la ciudad. Hermoso hall de entrada, bano de visita, amplio y moderno living comedor, cocina moderna y recien remodelada con piso porcelanato, cubierta gres en isla (comedor diario), equipada con horno y encimera, loggia amoblada, bodega lateral, dormitorio principal en suite con walking closet.(primer piso) Gran sala de estar en segundo piso, bano completo, dos amplios dormitorios con closet, aire acondicionado. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-reina/casas-avenida-francisco-villagra-6608/3526206,5605,1,2,225,70,155.00,No,-33.459805,-70.560844,"Informacion adicional Se vende casa en tranquilo condominio comuna de La Reina con acceso a porton electrico (con activacion desde celular). La casa esta construida con material solido, amplia terraza y patio trasero, ademas cuenta con anexo que puede ser utilizado como: habitacion, bodega o home office, la misma cuenta con bano interno. La propiedad se encuentra cercana a: consultorios, centros educacionales, centros deportivos, parques, mall (Plaza Egana) y locomocion a pocos metros. La propiedad posee una superficie de terreno de: 225 m², con una construccion solida de: 70 m² distribuidos en las siguientes dependencias: 01 Living-Comedor 01 Cocina ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/padre-hurtado/casas-rodolfo-jaramillo-1054/3829835,5620,3,4,222,88,134.00,Si,-33.559351,-70.810241,"Informacion adicional Casa en venta en la comuna de Padre Hurtado Valor 5.620 UF. Esta propiedad es de 222 m2 en su totalidad, metros construidos de 88 m2, con espacio para dos estacionamientos Posee 4 dormitorios y 3 banos. Primer piso: dormitorio principal en suite con bano principal, cocina cerrada con muebles living comedor separados con gran iluminacion, bano y un bano visita, aire acondicionado de 18,000 Btu en el primer piso. Patio en su totalidad con pastelones. Segundo piso: cuenta con 3 dormitorios y un bano, piso con porcelanato en su totalidad tanto en el primer piso y segundo piso. Otras caracteristicas: ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/quilicura/casa-en-venta-4d-4b-valle-lo-campino/3538047,5605,4,4,197,135,62.00,No,-33.386856,-70.727051,"Informacion adicional Se vende casa de dos pisos, en exclusivo condomino ubicado en Valle Lo Campino, comuna de Quilicura. Casa consta de 4 dormitorios, 4 banos. Sala de estar, cocina con comedor de diario, horno electrico, quincho, porton automatico, estacionamiento para vehiculo. Considerar comision 2% por concepto de corretaje."
https://www.toctoc.com/propiedades/compraparticularsr/casa/el-bosque/casas-observatorio-725/3562986,5605,2,4,243,92,151.00,No,-33.560299,-70.671236,Informacion adicional Casa en sector consolidado en la comuna de El Bosque. Propiedad ideal para uso comercial. Excelente ubicacion a solo 60 mts. de estacion del metro Observatorio. Superficie total 243 mts.2 4 dormitorios 2 banos Cuenta con galpon ideal para finer comerciales. Comision de corretaje 2% ... Leer mas
https://www.toctoc.com/propiedades/compraparticularsr/casa/maipu/casas-psj-calera-3170/3677926,5605,2,2,104,98,6.00,No,-33.532151,-70.796666,"Informacion adicional AUN ESTA DISPONIBLE!!!! Se vende casa esquina de 2 pisos, con Amasanderia y Minimarket, 98 mt2, 2 dormitorios uno ampliado 2 banos, cocina amoblada con meson de cubierta de quarzo, en barrio Los Castanos, muy buen sector, muy tranquilo, pasaje cerrado con acceso controlado, sistema de video vigilancia en pasaje y propio de la propiedad. cerca de supermercados, colegios, CESFAM, Mall Midmall. Con areas verdes en todo su entorno. Cuenta con excelente conectividad desde Autopista del Sol, a minutos de la Plaza Maipu con acceso a Metro, a minutos de la futura estacion en construccion Tres Poniente del Tren y colectivos a la puerta. No paga contribuciones. La amasanderia cuenta con horno industrial de 5 bandejas, horno electrico con humificacion, sobadora industrial, batidora y amasadora industrial, aire acondicionado, bandejero, muebles. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/la-florida/casas-oriente-9580/3569655,5700,3,5,203,150,53.00,Si,-33.54139985,-70.55917878,"Informacion adicional Gran Oportunidad de compra: Hermosa Casa ESQUINA de 3 pisos 150 Metros cuadrados construidos, cuenta con 5 dormitorios y 3 banos: principal en suite, segundo Piso con 3 dormitorios amplios, 1 dormitorio de servicio en 1°. En el tercer nivel encontrara un piso abierto y disponible para gran sala de estar con vistas a la cordillera o dormitorio. Su amplia Cocina completamente amoblada cuenta con comodo espacio para un comedor diario. Recibidor en entrada principal, Living y Comedor separados. Ventanas con una excelente luminosidad. Terminaciones principales: Piso Ceramico en Living – Comedor, Banos y Cocina con pisos y muros de ceramica. Alfombra en Dormitorios y escalera. Antejardin apto para entrada de 2 o 3 vehiculos con porton electrico y buen patio trasero el cual incluye piscina y gran quincho. Destacamos porton interior corredizo lo que da mas amplitud al area del jardin. ... Leer mas"
https://www.toctoc.com/propiedades/compraparticularsr/casa/recoleta/casa-esquina-en-recoleta-iluminacion-y-espacios-amplios/3685610,5725,2,4,258.5,131.7,126.80,Si,-33.40113,-70.647158,"Informacion adicional Descripcion de la Propiedad Esta espaciosa casa en la comuna de Recoleta cuenta con un total de 258.5 m² de terreno y 131.7 m² construidos. La propiedad, de un solo piso, destaca por su orientacion norponiente, lo que garantiza una excelente iluminacion natural durante gran parte del dia. Ubicacion Privilegiada Situada en un barrio residencial tranquilo y seguro, la propiedad goza de una ubicacion estrategica. Esta cerca de la estacion de metro Einstein, la municipalidad de Recoleta, colegios, locales comerciales, farmacias y supermercados. Ademas, cuenta con una excelente conectividad, con locomocion a solo una cuadra. Areas Comunes ... Leer mas"
