"id","url","precio","superficie_total","superficie_util","dormitorios","baños","estacionamientos","latitud","longitud","descripcion"
"543","https://casa.mercadolibre.cl/MLC-1620183293-acogedora-y-linda-casa-sector-valle-de-la-dehesa-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","693327343","450","170","5","4","2","-33.3316391","-70.5123731","Acogedora y cómoda casa en muy buen estado, en el sector Valle de la Dehesa. Barrio tranquilo para los niños y seguro. | Tiene excelente conectividad y accesos, cercana a los mejores colegios, centros comerciales y clínicas. | En el primer piso encontraras un lindo y espacioso hall de entrada y baño de visita. Luego living comedor separados ambos con salida a terraza techada y jardín con piscina. Cocina muy amplia y cómoda con gran logia y dormitorio de servicio completo. | En este piso está también el dormitorio principal en suite, muy grande e iluminado y a un lado 1 segundo dormitorio de buen tamaño que puede ser utilizado como escritorio. | En el segundo piso, llegas a una gran sala de estar, 1 dormitorio en suite y otros 2 dormitorios de excelente tamaño que comparten un muy buen baño. | Calefacción por radiadores. | Piso flotante. | Y ventanas de termopanel en algunos sectores donde es necesario. | Excelente oportunidad, no dejes de visitar."
"544","https://casa.mercadolibre.cl/MLC-1626854653-casa-en-ciudad-de-los-valles-pudahuel-vende-dueno-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","297421673","780","150","4","3","2","-33.4561488","-70.852281","Ubicada en un sector residencial muy seguro de Ciudad de Los Valles, comuna de Pudahuel. | Barrio que cumple con las más altas exigencias de comodidad y seguridad, y que hace que sea la mejor alternativa para vivir y disfrutar en familia. |  | Con muy buenos accesos por Ruta 68, cercano a autopistas Américo Vespucio y Costanera Norte. | Sector cuenta con Supermercado, Strip center, gimnasio, Clubhouse Lo Aguirre, colegio Manquecura, centro médico, veterinaria, variedad de restaurantes, lugares de paseo y dispersión. |  | CARACTERÍSTICAS: |  | Casa 2 pisos en altura de cerro, con bella vista panorámica al valle. | 4 habitaciones, principal con suite y walking closet. | 3 baños, uno completo en suite, uno completo compartido y baño de visitas. | Living y comedor. | Sala estar muy amplia y bien iluminada. | Pieza de estudio/taller. | Bodega. | Cocina amplia, abierta y amoblada, encimera, horno, campana. | Logia con acceso independiente. | Terraza interior techada. | Patio en terraza abierta con quincho techado. | 2 estacionamientos interiores. | Acceso y seguridad controlada 24/7. | Piscina de 6x3 y profundidad desde 90cm hasta 1,5m, con calentador solar. | Sector de Piscina de 12,5m x 6, que incluye terraza y jardín. | Sector de quincho, con parrilla, campana, lavaplatos, mesón y espacios de despensa. | Árboles frutales y ornamentales, pasto y jardines en 6 sectores de riego automático. | Mas de 300 m2 en terrazas y espacio en cerro disponibles para proyectos de construcción. | Aire acondicionado. |  | SUPERFICIE TERRENO 780 M2 / SUPERFICIE CONSTRUIDO 150 M2 | PRECIO DE VENTA: UF7.950 CONVERSABLE"
"545","https://casa.mercadolibre.cl/MLC-1620799419-vendo-casa-en-condomio-pie-andino-trato-con-dueno-directo-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","141816957","151","95","3","3","2","-33.5873008","-70.5473287","Se vende vivienda usada, emplazada al interior de un condominio con acceso restringido, Primer piso con living comedor, sala de estudio, cocina con logia y baño invitados, el segundo piso cuenta con tres dormitorios, principal en suite y dos baños. Casa con rejas de seguridad en los dos pisos en sector patio trasero. | El condominio cuenta con sistema cableado eléctrico por tierra, conserje con citófono 24 horas. | cámaras perimetrales detrás de la propiedad, con cableado eléctrico preventivo. | El condominio está cerca de servicios comerciales, educacionales y accesos viales cercanos mediante arterias como Avenida Camilo Enríquez y Av. San Carlos."
"546","https://casa.mercadolibre.cl/MLC-2903666018-casa-amplia-pudahuel-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","212725435","225","120","5","2","3","-33.4541252","-70.767505","Excelente ubicación Vespucio con la ruta 68 , Alto Jahuel II, casa amplia 120 mts construidos 2 baños 5 dormitorios living comedor separados 2 aires acondicionados y calefacción bosca cocina amoblada."
"547","https://casa.mercadolibre.cl/MLC-2911861840-se-vende-casa-el-pitotoy-puente-alto-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","180000000","200","90","4","2","1","-33.5531019","-70.5522457","Se Vende | $195.000.000 |  | Casa de un piso, no pareada | Solida | 4 dormitorios, | 2 baños, uno en suite, living comedor separados, cocina americana amoblada, piso cerámico, dormitorios con piso flotante y closet, aire acondicionado, estufa a gas mural, patio amplio, entrada de vehículo, cobertizo estilo moderno, pasaje cerrado, portón eléctrico, metro gas. | 200 mts2 de terreno | 90 mts2 construidos | Lugar privilegiado por abundantes áreas verdes en su entorno. Excelente barrio. | A pasos de Mall Tobalaba, colegios La Salle, colegio Mayor, Nueva era Siglo XXI, supermercado Híper Líder y Santa Isabel, hospitales, feria libre, etc. | Ubicación: Pitotoy, Villa Las Perdices, Puente Alto."
"548","https://casa.mercadolibre.cl/MLC-1625722079-casa-en-venta-4d-3-b-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","129000000","120","87","4","3","3","-33.5298624","-70.7912538","Casa en venta, se encuentra muy bien ubicada, en pasaje San Oscar 2806, comuna de Maipú. (pasaje amplio) | Conecta con principales avenidas Silva Carvallo, 4 poniente, acceso autopista 78. | Cercana a colegio, jardín infantil, Cesfam, supermercados, ferias libres, entre otros. |  | Características | 120 m2 de terreno | 87 m2 construidos. |  | Primer piso: | - Living | - Comedor | - Cocina | - Baño visita |  | Segundo piso | - 4 dormitorios | - 2 baños |  | Precio $130.000.000.- conversable | Comisión 2%"
"549","https://casa.mercadolibre.cl/MLC-2900865566-casa-en-comuna-la-granja-oportunidad-de-inversion-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","90000000","160","92","3","1","1","-33.52157","-70.62427","¡Gran oportunidad de inversión en La Granja! |  | Se vende propiedad ubicada en Pasaje 16 Oriente 6584, comuna de La Granja, ideal para familias o inversionistas que buscan una vivienda cómoda y con excelente proyección. | •	Superficie total del terreno: 160 m² | •	Superficie construida: 92 m² | •	Distribución: | •	3 cómodas habitaciones | •	1 baño | •	Amplio living-comedor, ideal para compartir en familia | • Estacionamiento |  | La casa se encuentra en un sector residencial tranquilo, con buena conectividad, cercanía a servicios, colegios y locomoción colectiva. |  | ¡No dejes pasar esta oportunidad de adquirir tu hogar o hacer una inversión con gran potencial! | Para más información o agendar una visita, no dudes en contactarnos."
"550","https://casa.mercadolibre.cl/MLC-2913324962-casa-comercial-y-residencial-av-santa-maria-providencia-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","3407546318","1100","1100","35","6","12","-33.4349252","-70.6325474","¿Buscas un espacio que eleve tu proyecto al siguiente nivel? | Encontrar una propiedad que combine una ubicación estratégica, usos múltiples, gran capacidad y flexibilidad arquitectónica puede ser tan difícil como encontrar una aguja en un pajar. Y cuando se trata de abrir una clínica, un centro médico, un hotel boutique o un centro para adultos mayores, no cualquier inmueble cumple con los requisitos legales, técnicos y de infraestructura. | Imagina tener que invertir grandes sumas en remodelaciones por falta de adecuación, o peor aún, descartar una ubicación soñada por no contar con permisos de uso comercial. Una mala decisión inmobiliaria no solo cuesta dinero, sino también tiempo y oportunidades de crecimiento. | Hoy te presentamos una propiedad que lo tiene todo —y más— para convertir tu proyecto en una realidad de alto nivel: | Ubicación insuperable: Entre las estaciones de metro Baquedano y Salvador, frente al edificio Movistar. Conectividad total y visibilidad garantizada. | 1.000 m² construidos sobre un terreno de 1.100 m², distribuidos en: | Subterráneo de 400 m² ideal para bodegas, archivo o incluso un elegante wine cellar. | Primer y segundo piso de 300 m² cada uno. | 35 oficinas modulares (principalmente tabiquería) con posibilidad de abrir plantas libres. | Espacio exclusivo para almacenamiento de vinos. | Terraza panorámica, perfecta para actividades recreativas o corporativas. | Capacidad para 12 estacionamientos dentro del terreno. | Uso de suelo habitacional y comercial con una increíble variedad de actividades permitidas: hostales, hoteles boutique, centros médicos, dentales, fitness, hogares de acogida, iglesias, panaderías, laboratorios, unidades policiales, entre otros. | Ideal para: | Clínicas médicas o estéticas | Laboratorios y centros de investigación | Empresas administrativas | Centros de bienestar o salud integral | Residencias u hogares especializados | Contáctanos hoy mismo y descubre cómo esta propiedad puede convertirse en el punto de partida de tu próximo gran proyecto."
"551","https://casa.mercadolibre.cl/MLC-1624860655-casa-3-d-en-maipu-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","137877597","122","108","3","2","3","-33.503884","-70.7860524","Se vende amplia casa ubicada en Villa Jardines de Santa María, comuna de Maipú, cercana a supermercados, autopistas 78 (Stgo-San Antonio) y 70 (Vespucio Sur), centros de salud, Hospital El Carmen, jardines infantiles, colegios, preuniversitario Cpech 3 Poniente, a minutos del centro de la comuna donde encontrarás centros comerciales, bancos, universidades, todo lo que tu familia necesita. |  | Propiedad construida de hormigón armado, donde el primer piso es de albañilería y segundo piso perfiles metálicos, construcción antisísmica, ventanas de termopanel en toda la propiedad, esta cuenta con tres dormitorios amplios (1 en primer piso y 2 en segundo piso), sala de estar en segundo piso con posibilidad de hacer un 4° hasta un 5° dormitorio, 2 baños (1 en suite en primer piso), living-comedor, cocina independiente, bodega bajo escalera, antejardín, estacionamiento para hasta 3 vehículos por el costado, patio trasero donde encontrarás una compostera con lombrices rojas californianas, dando un humus de excelente calidad para utilizar como abono en tus preciadas plantas. |  | 122 mt² de terreno | 108 mt² construidos |  | Posee además alarma comunitaria y el pasaje cuenta con portón automático, la villa cuenta con cableado subterráneo, conexión a Metrogas y acceso a VTR. |  | NO DEJES DE VISITAR!!! |  | Se acepta pago al contado y/o crédito hipotecario. |  | Considerar el 2% por comisión de corretaje. |  | Contactar a Catalina Araya al: |  | +569 62908663"
"552","https://casa.mercadolibre.cl/MLC-1622441431-propiedad-con-dos-casas-cerro-navia-metro-huelen-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","177271196","180","180","5","3","1","-33.418619","-70.7397763","¡Gran Oportunidad! Propiedad con dos casas |  | Casa 1: | Superficie: 122.4 metros cuadrados | Dormitorios: 4 | Baños: 2 | Descripción: | Acogedora y cómoda casa de dos pisos, piso 1 con living comedor amplios, 1 baño y gran cocina amoblada con encimera, el piso 2 cuenta con una hermosa escalera, 4 dormitorios, todos grandes y con closet amplio, 1 baño y un práctico pasillo. | Ofrece un grato ambiente y perfecto para familias numerosas. |  | Casa 2: | Superficie: 46 metros cuadrados | Dormitorios: 1 | Baños: 1 | Descripción: | Casa funcional de 1 piso, living comedor y cocina americana, logia, baño y piso flotante, cocina americana amoblada, | Ofrece un ambiente muy cómodo para 1 o 2 personas |  | Otros: | Portón eléctrico | Aire acondicionado en ambas casas | Patio central | Espacio para estacionamiento |  | Ubicación: | La casa se encuentra en una ubicación con excelente conexión con transporte público, a 3 cuadras de metro Huelen, futura estación Línea A aeropuerto, cercano a múltiples servicios tales como hospital, comisaria, colegios, supermercados, a 5 minutos de l autopista costanera norte. |  | Precio: 4.500 UF, incluye comisión del 2%, precio ligeramente conversable. |  | Para más información o para programar una visita no dudes en contactarme."
"553","https://casa.mercadolibre.cl/MLC-2931668554-pudahuel-los-ediles-se-vende-casa-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","160000000","162","80","4","2","1","-33.4662396","-70.7326607","Se vende casa pareada de 1 piso, sector parque amengual , excelente conectividad, cercana a carabineros, municipalidad, bancos e instituciones financieras, colegios, carreteras. | • Cuenta con living comedor, 2 dormitorios, 1 baño, cocina y lavadero en el patio exterior | • Tiene un departamento de interior con entrada independiente, el cual tiene 2 dormitorios 1 baño, cocina y living comedor, en excelentes condiciones"
"554","https://casa.mercadolibre.cl/MLC-2927312498-propiedad-en-condominio-cerrado-seguridad-247-4d3b-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","259997754","290","160","4","3","4","-33.4530772","-70.8509244","Casa 2 pisos gran patio y area verde, 290 mts terreno, acceso para 4 autos, frente a plaza de juegos y areas verdes, barrio seguro, propiedad en buen estado, sector quincho tiene 1 año de fabricación, gran living y comedor separados, 4 piezas, ventanas con termopanel en 2 dormitorios 2° piso. piso flotante en 2 piso y habitación principal. | vende dueño directo, sin corredoras, solo se aceptan visitas con crédito pre-aprobado."
"555","https://casa.mercadolibre.cl/MLC-1621636851-casa-4-dormitorios-y-3-banos-san-miguel-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","382117911","300","200","4","3","3","-33.5051474","-70.654887","Construcción sólida, dos pisos, al costado de homecenter y pasos de la Gran Avenida. 4 dormitorios, escritorio, 2 baños completos y uno de visita. Cocina, logia, bodega, estacionamiento para 2 a 3 autos, piscina. Cuenta con antejardin y terraza. 300 mts. de terreno y 200 mts construidos."
"556","https://casa.mercadolibre.cl/MLC-1621410433-venta-casa-cerro-largo-2473-maipu-135000000-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","135000000","70","50","3","1","1","-33.5236362","-70.7924044","El vendedor no incluyó una descripción del inmueble."
"557","https://casa.mercadolibre.cl/MLC-2913432216-casa-con-gran-terreno-en-conchali-remodelacion-o-inversion-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","190000000","512","1368","4","2","4","-33.3819694","-70.6788093","Esta acogedora casa antigua, ubicada en un tranquilo sector de Conchalí, representa una excelente oportunidad para quienes desean remodelar y personalizar su hogar o invertir en un terreno con múltiples posibilidades. |  | SIN COMISIÔN - CONTACTO DIRECTO CON PROPIETARIO |  | Terreno: 512 m2 con abundante vegetación | Construcción: 170 m2 |  | Características de la propiedad: | 4 dormitorios | 2 baños | Living comedor | Porche (espacio abierto y techado, ideal para descanso o reuniones) | Bodega | Estacionamiento para hasta 4 vehículos | Contribuciones trimestrales: $100.000 |  | Entorno natural privilegiado: | El terreno cuenta con árboles frutales —higuera, nogal y almendro— que producen gran cantidad de frutos en temporada. Además, cuenta con una sección especialmente habilitada como huerta, ideal para cultivo propio (requiere fertilización de tierra) |  | Excelente ubicación: | A pocos minutos de la estación de Metro Vivaceta, con acceso cercano a paradas de buses, áreas verdes, farmacias, supermercados, clínicas, colegios y jardines infantiles. |  | Ideal para: | Vivienda familiar | Proyecto de remodelación | Arriendo de estacionamientos a vecinos |  | Una propiedad con carácter, historia y gran potencial, ubicada en una zona con creciente valorización. ¡No dejes pasar esta oportunidad única! |  | Imagina los niños jugando (hijos o nietos), trepando los árboles, disfrutando de sus frutos recién caídos, guerras de agua, piscinas desmontables en verano, partidos de futbol improvisados, perros y gatos jugando libremente, comida fresca de la huerta, tardes compartidas en el porche, asados y conmemoraciones con toda la familia. |  | Con esta propiedad, obtienes libertad."
"558","https://casa.mercadolibre.cl/MLC-1626052603-casa-esquina-villa-los-heroes-3d-4b-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","161119820","169","169","3","4","4","-33.5313072","-70.7956382","Descubra esta maravillosa y acogedora propiedad ubicada en zona residencial de Maipú. | Emplazada en el sector Villa Los Héroes. |  | Esta propiedad ofrece 169 m2 de terreno y 137 m2 construidos regularizados, amplios espacios distribuidos en 3 dormitorios, 4 baños, (2 en suite), acogedor living - comedor, sala de estar, terraza techada y logia. | Piso cerámico en todas sus dependencias. |  | En el exterior ofrece un acogedor ante jardín con piso cerámico y muro de albañilería reforzada que ofrece seguridad en su interior. | El acceso principal a la propiedad tiene espacio para estacionar 4 vehículo. | Portón con motor eléctrico y puerta de acceso lateral. |  | En su entorno, ofrece una excelente"
"559","https://casa.mercadolibre.cl/MLC-2911848716-excelente-casaoficina-con-galpon-para-almacenamiento-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","261297743","287","223","2","3","4","-33.5202565","-70.5755175","¡Excelente oportunidad para emprendedores o empresas en expansión! | ¡¡¡Se vende propiedad ideal desarrollo comercial que requiera espacio para operar y almacenar, distribuidoras, industria inofensiva o habitacional, con gran galpón y estacionamiento techado!!! | Inmueble en la comuna de La Florida, emplazado sobre ejes troncales de Av. Tobalaba y Av. La Florida ubicado en la vereda norte de Av. Walker Martinez, en los ejes interiores, con excelente plusvalía y accesibilidad a movilización, comercios, servicentro, áreas verdes. | Terreno de 287m2 y superficie construida de 223m2, distribución en construcción de albañilería de 2 pisos aptos habitación u oficinas, con un galpón en acero con planta libre de 150m2, estacionamiento techado y patio de carga, orientación poniente. | PISO 1: AMPLIA RECEPCIÓN, KITCHENETTE, 1 HABITACIÓN/OFICINA CON BAÑO PRIVADO. | PISO 2: CONECTA POR ESCALERA DE MADERA A 1 HABITACIÓN MULTIPROPÓSITO CON BAÑO Y DUCHA. | GALPÓN EN ACERO CON PLANTA LIBRE DE 150m2, 1 HABITACIÒN/OFICINA CON BAÑO Y DUCHA, BODEGA. | !VENTA DIRECTA SIN COMISIÓN - PRECIO CONVERSABLE!"
"560","https://casa.mercadolibre.cl/MLC-2924226382-casa-2-dormitorios-1-bano-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","70000000","72","72","2","1","1","-33.55023","-70.79635","Excelente estado, solo detalles menores."
"561","https://casa.mercadolibre.cl/MLC-2925675394-hermosa-casa-en-un-entorno-natural-y-de-mucha-tranquilidad-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","340360696","324","114","3","3","2","-33.5126886","-70.5224062","Casa aislada de 2 pisos, al interior de condominio, con acceso controlado, ubicada en el sector de la precordillera en la comuna de La Florida, rodeada de naturaleza, hermoso paisaje, gran vista a todo Santiago y tranquilidad para vivir en armonía, la casa cuenta con: |  | - 3 dormitorios. | - 3 baños. | - 1 escritorio. | - 1 sala de uso múltiples. | - living y comedor. | - cocina amoblada con cubierta de granito, horno, campana y encimera. | - logia. | - piscina en hormigón. | - quincho con horno de barro. | - terraza. | - estacionamiento para 2 vehículos. | - amplios y hermosos jardines con riego. | - cerco eléctrico. | - patio orientación norte. |  | No dejes de consultar o coordinar tu visita."
"562","https://casa.mercadolibre.cl/MLC-2926752250-casa-con-patio-grande-invertir-o-remodelar-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","190000000","512","137","4","2","6","-33.3819695","-70.6788093","Esta acogedora casa antigua, ubicada en un tranquilo sector de Conchalí, representa una excelente oportunidad para quienes desean remodelar y personalizar su hogar o invertir en un terreno con múltiples posibilidades. |  | SIN COMISIÔN - CONTACTO DIRECTO CON PROPIETARIO |  | Terreno: 512 m2 con abundante vegetación | Construcción: 170 m2 |  | Características de la propiedad: | 4 dormitorios | 2 baños | Living comedor | Porche (espacio abierto y techado, ideal para descanso o reuniones) | Bodega | Estacionamiento para hasta 4 vehículos | Contribuciones trimestrales: $100.000 |  | Entorno natural privilegiado: | El terreno cuenta con árboles frutales —higuera, nogal y almendro— que producen gran cantidad de frutos en temporada. Además, cuenta con una sección especialmente habilitada como huerta, ideal para cultivo propio (requiere fertilización de tierra) |  | Excelente ubicación: | A pocos minutos de la estación de Metro Vivaceta, con acceso cercano a paradas de buses, áreas verdes, farmacias, supermercados, clínicas, colegios y jardines infantiles. |  | Ideal para: | Vivienda familiar | Proyecto de remodelación | Arriendo de estacionamientos a vecinos"
"563","https://casa.mercadolibre.cl/MLC-2930413290-casa-grande-mejor-valor-por-m2-de-chicureo-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","562934530","716","303","5","5","2","-33.2181846","-70.665927","BENEFICIOS: | Casa construida por Constructora Almagro. Total 303 m2. | Es el mejor precio por m2 y calidad de construcción que encontrás. | Condominio pequeño, acogedor y muy seguro. | SOLO 5 casas de su tipo, es el modelo mas grande del condominio. | OPORTUNIDAD: valor de tasación 15.162 UF | ------------ | Ven a conocer esta espectacular casa estilo Inglés, ubicada en un sector privilegiado de Chicureo, Brisas Norte, donde podrás vivir una experiencia inigualable junto a tu familia, amigos y seres queridos. Un lugar tranquilo, ideal para familias con niños, los que pueden vivir la experiencia de antaño, jugar con amigos y amigas en el barrio. |  | La casa es amplia y acogedora en excelente estado, con dos pisos y con sala de juegos en subterráneo. En exclusivo condominio consolidado al costado de colegio Highlands y Club de Golf las Brisas de Chicureo."
"564","https://casa.mercadolibre.cl/MLC-1617882571-casa-en-venta-de-3-dormitorios-en-lo-barnechea-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","208746681","200","78","3","1","2","-33.3531978","-70.5075936","Casa nor-oriente, excelente ubicación, para remodelar posee una superficie de 200 metros cuadrados de terreno y 78 metros cuadrados construidos. |  | Cuenta con hall de acceso, living comedor, cocina, pasillo de distribución, un baño, tres dormitorios y una sala de estar. |  | Todas las ventanas son de corredera en marco de aluminio, el piso es de cerámicas y piso flotante. En el exterior cuenta con un patio, conexión a lavadora, calefont para el agua caliente, una bodega y estacionamiento para dos vehículos. Conexión a gas licuado. |  | Cercana a colegios, centro de salud, supermercados, bancos y comercio en general. Locomoción colectiva directa a La Dehesa, San Enrique, Vitacura, metro Los Dominicos y Metro Manquehue. |  | Coordine su visita."
"565","https://casa.mercadolibre.cl/MLC-2924024852-casa-en-venta-huemul-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","98000000","101","130","3","2","1","-33.5680523","-70.5942438","VENTA de casa en Villa Rucalin | Cuenta con 3 dormitorios amplios, 2 baños, cocina, comedor, living, patio delantero y trasero, entrada de vehículo."
"566","https://casa.mercadolibre.cl/MLC-2901253142-casa-material-solido-en-estado-original-dentro-de-condominio-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","90605278","131","48","2","1","2","-33.5575815","-70.7080164","LINDA CASA MATERIAL SÓLIDO EN ESTADO ORIGINAL DENTRO DE CONDOMINIO EN PJE CERRADO. |  | ¡Perfecta para ampliar a tu gusto! |  | Ubicada en un barrio residencial consolidado, cercana a centro de salud, colegios, farmacia, almacenes y con conexión directa a autopista central. |  | Cuenta con: |  | 2 dormitorios |  | 1 baño |  | Living-comedor |  | Cocina aparte |  | Patio trasero |  | Antejardín |  | Espacio techado para guardar 2 autos cómodamente |  | • Comisión de corretaje 2%"
"567","https://casa.mercadolibre.cl/MLC-1621902305-linda-casa-en-el-abrazo-de-maipu-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","97105222","1328","6808","3","2","1","-33.5441083","-70.7751202","Se vende hermosa casa solida de albañilería de un piso en la comuna de Maipu, con todos sus permisos y recepciones municipales al día | Cuenta con: | Cómodo estar comedor ideal para compartir en familia | Funcional cocina independiente | Tres amplios dormitorios y dos baños completos | Jardín y patio trasero | Piscina privada para refrescarse en verano | Bodega para almacenamiento | Dos Calefon garantizando agua caliente siempre | Visitanos de lunes a domingo y enamorate de tu futuro hogar |  | Contactanos hoy mismo y agenda tu visita |  | Contactar corredora"
"568","https://casa.mercadolibre.cl/MLC-2913793574-casa-en-buin-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","79000000","85","70","3","2","1","-33.7302973","-70.7741027","Se vende casa 2° Piso ubicada en Villa Terra Verde, Buin |  | 1° Piso: Living - comedor, cocina ampliada y baño, Todo con Cerámica. | - Antejardin con cobertizo y estacionamiento | - Patio Trasero con medio cobertizo, bodega, quincho y lavadero |  | 2° Piso: 3 Dormitorios, baño y sala de estar. | - 1 Dormitorio Matrimonial ampliado | - 1 Dormitorio Grande(Opcional se puede dividir en 2 dorm. pequeños) | - 1 Dormitorio Visitas | - Baño con ceramica | - Sala de estar |  | Casa a cuadras de colegios, comisaria, farmacias, supermercado, cesfam y feria, Todo al alcance. Excelente Sector y seguridad. |  | Se acepta Credito hipotecario Bancario o Precio contado. Vende directamente su dueño | Cualquier consulta contactar a: 972885671 o 978352073"
"569","https://casa.mercadolibre.cl/MLC-2927273736-hermosa-casa-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","374239191","398","150","4","3","6","-33.4554187","-70.8482682","Pudahuel, Ciudad de los Valles. | CASA DENTRO DE BARRIO, LA MEJOR UBICACION DENTRO DEL BARRIO | Gran Jardín Exterior 120mt2 |  | Primer piso | - Hall de entrada | - Habitación principal en suite | - Living comedor | - Baño de visitas | - Cocina | - Logia |  | Segundo piso. |  | - 3 habitaciones (con aire acondicionado) | - Baño compartido |  | Exterior. | - 398 mt2 totales | - 150mt2 construidos | - Terraza | - Riego automático | - Piscina | - Quincho | - Estacionamiento para 6 vehículos |  | Sector consolidado que cuenta con locomoción, strip center, iglesia, farmacias, supermercado, centros de salud y colegios. |  | - Acceso a ruta 68 (conecta con Alameda, autopista Costanera, Vespucio sur y Vespucio norte)"
"570","https://casa.mercadolibre.cl/MLC-2927791374-casa-amplia-4-dormitorios-2-banos-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","90000000","178","154","4","2","1","-33.4904376","-70.6841258","La propiedad cuenta con : |  | 1 comedor amplio | 2 livings | 4 dormitorios ( 1 en suite ) | 2 baños | 2 terrazas interiores | Cocina amoblada | Piso flotante | Patio con pastelones | Calefón | Circuitos eléctricos separados | Antejardín | Arboles frutales | Portón | Todo sólido"
"571","https://casa.mercadolibre.cl/MLC-2910203424-amplia-casa-en-el-corazon-de-nunoa-marchant-pereira-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=046914fe-b1b2-4562-aecb-12e9eacb1b93","402524583","375","250","8","4","3","-33.4482831","-70.6077718","Ubicación: A pasos de Av. Pedro de Valdivia, excelente conectividad, cerca de farmacias, colegios, universidades, supermercados y locomoción. | Características: | Terreno: 375 m² y construidos: 250 m² | 8 habitaciones, 4 baños, amplios espacios. | Piso de parquet, 3 estacionamientos. | Destino: Uso comercial o habitacional. | Estado: Sin deudas. | Plusvalía: Zona estratégica, perfecta para proyectos comerciales, residenciales o de inversión. | ¡Visítela y descubra su potencial!"
